Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total;Year;ID;Lloc;Trans;height;class;epibiosis;biomassa total
1999,20;239;1;3;28;5;88;1,436460551;2000;239;1;3;30;5;90;1,433231915;2001;239;1;3;;;;;2002;239;1;3;;;;;2003;136;1;3;13,5;4;0;1,783204418;2005;136;1;3;15;4;0;2,34762206;2006;136;1;3;16;4;40;1,666995398;2007;136;1;3;18;4;40;2,266952834;2008;136;1;3;18;4;20;3,022603779;2009;67m;1;1;;;;
1999,20;240;1;3;26;5;88;1,183836374;2000;240;1;3;27;5;80;2,177305731;2001;240;1;3;21;5;100;;2002;240;1;3;19,5;4;100;;2003;137;1;3;7;3;0;0,321170672;2005;137;1;3;;;;;2006;137;1;3;;;;;2007;137;1;3;;;;;2008;137;1;3;;;;;2009;67n;1;1;3;2;0;0,035181672
1999,20;241;1;3;30;5;88;1,719878298;2000;241;1;3;26;5;80;1,973060624;2001;241;1;3;26;5;50;4,93265156;2002;241;1;3;25;5;60;3,562159894;2003;138aa;1;3;;;;;2005;138aa;1;3;;;;;2006;138aa;1;3;;;;;2007;138aa;1;3;3;2;0;0,035181672;2008;138aa;1;3;3;2;0;0,035181672;2009;67ñ;1;1;1;2;0;0,002
1999,20;242;1;3;32;6;37;10,68592172;2000;242;1;3;32;6;100;;2001;242;1;3;33;6;20;14,7041988;2002;242;1;3;36;6;30;16,14646898;2003;138a;1;3;11;4;0;1,044876361;2005;138a;1;3;12;4;0;1,311272786;2006;138a;1;3;;;;;2007;138a;1;3;;;;;2008;138a;1;3;;;;;2009;67o;1;1;1;2;0;0,002
1999,20;243;1;3;41;7;37;20,40499117;2000;243;1;3;42;7;50;17,24569289;2001;243;1;3;37;6;30;17,34341178;2002;243;1;3;40;6;40;18,22039649;2003;138b;1;3;10;3;5;0,774022528;2005;138b;1;3;12;4;0;1,311272786;2006;138b;1;3;13,5;4;35;1,159082872;2007;138b;1;3;;;;;2008;138b;1;3;;;;;2009;67p;1;1;1;2;0;0,002
1999,20;244;1;3;22;5;90;0,637900867;2000;244;1;3;24;5;30;5,60375806;2001;244;1;3;;;;;2002;244;1;3;;;;;2003;138c;1;3;;;;;2005;138c;1;3;;;;;2006;138c;1;3;3;2;0;0,035181672;2007;138c;1;3;;;;;2008;138c;1;3;;;;;2009;68;1;1;15;4;60;0,939048824
1999,20;245;1;3;16;4;88;0,33339908;2000;245;1;3;;;;;2001;245;1;3;;;;;2002;245;1;3;;;;;2003;138d;1;3;;;;;2005;138d;1;3;;;;;2006;138d;1;3;;;;;2007;138d;1;3;4;3;0;0,07454295;2008;138d;1;3;;;;;2009;68a;1;1;;;;
1999,20;246;1;3;24;5;88;0,960644239;2000;246;1;3;24;5;88;0,960644239;2001;246;1;3;26;5;0;9,86530312;2002;246;1;3;28;5;15;10,1749289;2003;139;1;3;;;;;2005;139;1;3;;;;;2006;139;1;3;;;;;2007;139;1;3;;;;;2008;139;1;3;;;;;2009;68b;1;1;12;4;0;1,311272786
1999,20;247;1;3;30;5;88;1,719878298;2000;247;1;3;29;5;60;5,247455466;2001;247;1;3;32,5;6;10;15,89600817;2002;247;1;3;35,5;6;40;13,34373005;2003;139a;1;3;10,5;4;0;0,92540974;2005;139a;1;3;13;4;0;1,615928517;2006;139a;1;3;13,5;4;10;1,604883976;2007;139a;1;3;14;4;0;1,960758782;2008;139a;1;3;14;4;0;1,960758782;2009;68c;1;1;;;;
1999,20;248;1;3;46;7;88;5,248185565;2000;248;1;3;46;7;70;13,12046391;2001;248;1;3;44;7;50;19,47204146;2002;248;1;3;45;7;60;16,51865367;2003;140a;1;3;8,5;3;0;0,533105781;2005;140a;1;3;14;4;0;1,960758782;2006;140a;1;3;14;4;60;0,784303513;2007;140a;1;3;13;4;60;0,646371407;2008;140a;1;3;13;4;10;1,454335665;2009;68d;1;1;;;;
1999,20;249;1;3;33;6;88;2,20562982;2000;249;1;3;27;5;80;2,177305731;2001;249;1;3;24;5;55;3,602415896;2002;249;1;3;26;5;75;2,46632578;2003;140b;1;3;8,5;3;0;0,533105781;2005;140b;1;3;12;4;0;1,311272786;2006;140b;1;3;12;4;0;1,311272786;2007;140b;1;3;14;4;0;1,960758782;2008;140b;1;3;18;4;10;3,400429251;2009;68f;1;1;7;3;0;0,321170672
1999,20;250;1;3;22;5;88;0,765481041;2000;250;1;3;20;4;30;3,481900243;2001;250;1;3;21,5;5;5;5,70713284;2002;250;1;3;25,5;5;10;8,439998628;2003;140d;1;3;4,5;3;0;0,101371216;2005;140d;1;3;;;;;2006;140d;1;3;;;;;2007;140d;1;3;;;;;2008;140d;1;3;;;;;2009;68g;1;1;;;;
1999,20;251;1;3;25;5;88;1,068647968;2000;251;1;3;25;5;70;2,67161992;2001;251;1;3;28;5;75;2,992626147;2002;251;1;3;29;5;80;2,623727733;2003;140e;1;3;6,5;3;0;0,264687759;2005;140e;1;3;;;;;2006;140e;1;3;;;;;2007;140e;1;3;;;;;2008;140e;1;3;;;;;2009;68h;1;1;6;3;0;0,214785401
1999,20;252;1;3;31;6;37;9,836136931;2000;252;1;3;28;5;25;8,977878442;2001;252;1;3;26;5;5;9,372037964;2002;252;1;3;27;5;0;10,88652866;2003;140f;1;3;9;3;0;0,618875008;2005;140f;1;3;10;3;0;0,814760556;2006;140f;1;3;12;4;20;1,049018228;2007;140f;1;3;13;4;40;0,96955711;2008;140f;1;3;16;4;5;2,639409379;2009;68i;1;1;;;;
1999,20;253;1;3;26;5;88;1,183836374;2000;253;1;3;26;5;80;1,973060624;2001;253;1;3;17;4;95;0,162731521;2002;253;1;3;18;4;60;1,511301889;2003;140ff;1;3;;;;;2005;140ff;1;3;;;;;2006;140ff;1;3;;;;;2007;140ff;1;3;;;;;2008;140ff;1;3;3;2;0;0,035181672;2009;68j;1;1;4,5;3;0;0,101371216
1999,20;254;1;3;24;5;88;0,960644239;2000;254;1;3;24;5;80;1,601073731;2001;254;1;3;22,5;5;80;1,352870926;2002;254;1;3;22;5;80;1,275801735;2003;141a;1;3;12;4;0;1,311272786;2005;141a;1;3;13;4;0;1,615928517;2006;141a;1;3;13;4;0;1,615928517;2007;141a;1;3;;;;;2008;141a;1;3;;;;;2009;68k;1;1;1,5;2;0;0,005762729
1999,20;255;1;3;31;6;88;1,873549892;2000;255;1;3;31;6;70;4,683874729;2001;255;1;3;13;4;50;0,807964258;2002;255;1;3;15;4;70;0,704286618;2003;141b;1;3;9;3;60;0,247550003;2005;141b;1;3;8;3;20;0,364069962;2006;141b;1;3;7;3;80;0,064234134;2007;141b;1;3;;;;;2008;141b;1;3;;;;;2009;69;1;1;;;;
1999,20;256;1;3;28;5;66;4,06997156;2000;256;1;3;25;5;70;2,67161992;2001;256;1;3;;;;;2002;256;1;3;;;;;2003;141bb;1;3;;;;;2005;141bb;1;3;;;;;2006;141bb;1;3;2;2;;0,012210074;2007;141bb;1;3;;;;;2008;141bb;1;3;;;;;2009;70;1;1;;;;
1999,20;257;1;3;13;4;37;1,018034966;2000;257;1;3;8;3;20;0,364069962;2001;257;1;3;;;;;2002;257;1;3;;;;;2003;141c;1;3;8,5;3;0;0,533105781;2005;141c;1;3;11;4;0;1,044876361;2006;141c;1;3;12;4;0;1,311272786;2007;141c;1;3;18;4;0;3,778254724;2008;141c;1;3;20;4;5;4,725436044;2009;71;1;1;7;3;0;0,321170672
1999,20;258;1;3;19;4;88;0,522105346;2000;258;1;3; ;;;;2001;258;1;3;18,5;4;30;2,840836549;2002;258;1;3;20;4;30;3,481900243;2003;143;1;3;5,5;3;0;0,171149886;2005;143;1;3;8;3;0;0,455087453;2006;143;1;3;8;3;100;;2007;143;1;3;;;;;2008;143;1;3;;;;;2009;73;1;1;10;3;30;0,570332389
1999,20;259;1;3;18;4;66;1,284606606;2000;259;1;3;16;4;90;0,277832566;2001;259;1;3;;;;;2002;259;1;3;;;;;2003;143a;1;3;;;;;2005;143a;1;3;;;;;2006;143a;1;3;2;2;0;0,012210074;2007;143a;1;3;9;3;0;0,618875008;2008;143a;1;3;;;;;2009;73a;1;1;6;3;0;0,214785401
1999,20;260;1;3;40;6;88;3,644079299;2000;260;1;3;31;6;90;1,561291576;2001;260;1;3;40;6;90;3,036732749;2002;260;1;3;40;6;90;3,036732749;2003;143b;1;3;;;;;2005;143b;1;3;;;;;2006;143b;1;3;;;;;2007;143b;1;3;3,5;3;0;0,052607491;2008;143b;1;3;4;3;;0,07454295;2009;73b;1;1;11;4;0;1,044876361
1999,20;261;1;3;13;4;88;0,193911422;2000;261;1;3;;;;;2001;261;1;3;;;;;2002;261;1;3;;;;;2003;143c;1;3;;;;;2005;143c;1;3;;;;;2006;143c;1;3;;;;;2007;143c;1;3;5;3;0;0,133457107;2008;143c;1;3;5;3;;0,133457107;2009;74;1;1;19;4;0;4,350877884
1999,20;262;1;3;24;5;88;0,960644239;2000;262;1;3;27;5;90;1,088652866;2001;262;1;3;18;4;100;;2002;262;1;3;18;4;100;;2003;143d;1;3;;;;;2005;143d;1;3;;;;;2006;143d;1;3;;;;;2007;143d;1;3;;;;;2008;143d;1;3;3;2;0;0,035181672;2009;74a;1;1;7;3;0;0,321170672
1999,20;263;1;3;32;6;88;2,035413661;2000;263;1;3;32;6;50;8,480890256;2001;263;1;3;37;6;95;1,238815127;2002;263;1;3;33;6;100;;2003;143e;1;3;;;;;2005;143e;1;3;;;;;2006;143e;1;3;;;;;2007;143e;1;3;;;;;2008;143e;1;3;4;3;0;0,07454295;2009;74b;1;1;11;4;0;1,044876361
1999,20;264;1;3;22;5;88;0,765481041;2000;264;1;3;;;;;2001;264;1;3;;;;;2002;264;1;3;;;;;2003;;;;;;;;2005;;;;;;;;2006;;;;;;;;2007;;;;;;;;2008;;;;;;;;2009;74c;1;1;5;3;0;0,133457107
1999,20;265;1;3;36;6;88;2,767966112;2000;265;1;3;;;;;2001;265;1;3;;;;;2002;265;1;3;;;;;2003;347;2;1;22;5;0;6,379008673;2005;347;2;1;21,5;5;0;6,007508252;2006;347;2;1;22;5;5;6,060058239;2007;347;2;1;;;;;2008;347;2;1;;;;;2009;74d;1;1;8;3;0;0,455087453
1999,20;266;1;3;20;4;88;0,596897185;2000;266;1;3;16;4;95;0,138916283;2001;266;1;3;;;;;2002;266;1;3;;;;;2003;350;2;1;18,5;4;0;4,058337927;2005;350;2;1;19,5;4;0;4,656078903;2006;350;2;1;20;4;10;4,476728884;2007;350;2;1;21;5;5;5,367177524;2008;350;2;1;23;5;2;7,020462491;2009;74e;1;1;;;;
1999,20;267;1;3;36;6;88;2,767966112;2000;267;1;3;30;5;30;10,03262341;2001;267;1;3;30;5;60;5,732927661;2002;267;1;3;33;6;75;4,595062125;2003;351;2;1;19;4;25;3,263158413;2005;351;2;1;19;4;5;4,13333399;2006;351;2;1;20;4;5;4,725436044;2007;351;2;1;23;5;5;6,805550374;2008;351;2;1;28;5;5;11,37197936;2009;74f;1;1;1;2;0;0,002
1999,20;268;1;3;15,5;4;88;0,306885927;2000;268;1;3;18;4;60;1,511301889;2001;268;1;3;;;;;2002;268;1;3;;;;;2003;352;2;1;47;7;5;43,94697738;2005;352;2;1;50;7;5;51,64940375;2006;352;2;1;;;;;2007;352;2;1;;;;;2008;352;2;1;;;;;2009;74g;1;1;5;3;0;0,133457107
1999,20;269;1;3;31;6;88;1,873549892;2000;269;1;3;25;5;90;0,890539973;2001;269;1;3;24;5;70;2,401610597;2002;269;1;3;21;5;70;1,694898166;2003;353;2;1;31,5;6;5;15,46479425;2005;353;2;1;31,5;6;0;16,27873079;2006;353;2;1;32;6;0;16,96178051;2007;353;2;1;35;6;5;20,35969167;2008;353;2;1;36;6;10;20,75974584;2009;74h;1;1;2;2;0;0,012210074
1999,20;270;1;3;35,5;6;66;7,56144703;2000;270;1;3;29;5;80;2,623727733;2001;270;1;3;19;4;50;2,175438942;2002;270;1;3;22;5;25;4,784256505;2003;354;2;1;40;6;5;28,84896112;2005;354;2;1;42;7;0;34,49138578;2006;354;2;1;44;7;2;38,16520127;2007;354;2;1;44;7;1;38,55464209;2008;354;2;1;43;7;5;34,84225621;2009;74i;1;1;2;2;0;0,012210074
1999,20;271;1;3;20;4;88;0,596897185;2000;271;1;3;19;4;80;0,870175577;2001;271;1;3;22;5;50;3,189504336;2002;271;1;3;21;5;70;1,694898166;2003;355;2;1;23;5;10;6,447363513;2005;355;2;1;23;5;2;7,020462491;2006;355;2;1;23,5;5;20;6,061876766;2007;355;2;1;23;5;10;6,447363513;2008;355;2;1;21;5;20;4,519728441;2009;74j;1;1;3;2;0;0,035181672
1999,20;272;1;3;32;6;88;2,035413661;2000;272;1;3;27;5;90;1,088652866;2001;272;1;3;25;5;90;0,890539973;2002;272;1;3;23;5;50;3,581868618;2003;356;2;1;9;3;70;0,185662503;2005;356;2;1;10;3;5;0,774022528;2006;356;2;1;12;4;80;0,262254557;2007;356;2;1;13;4;80;0,323185703;2008;356;2;1;14;4;40;1,176455269;2009;74k;1;1;;;;
1999,20;273;1;3;37;6;66;8,423942863;2000;273;1;3;33;6;30;12,86617395;2001;273;1;3;34;6;15;16,88919285;2002;273;1;3;32;6;15;14,41751344;2003;357;2;1;12;4;98;0,026225456;2005;357;2;1;17;4;0;3,254630428;2006;357;2;1;20;4;0;4,974143204;2007;357;2;1;21;5;0;5,649660552;2008;357;2;1;21;5;0;5,649660552;2009;74l;1;1;;;;
1999,20;347;2;4;20;4;12;4,37724602;2000;347;2;4;20;4;5;4,725436044;2001;347;2;4;23;5;0;7,163737236;2002;347;2;4;21,5;5;0;6,007508252;2003;358;2;1;42;7;0;34,49138578;2005;358;2;1;42;7;0;34,49138578;2006;358;2;1;43;7;0;36,67605917;2007;358;2;1;43;7;0;36,67605917;2008;358;2;1;44;7;0;38,94408292;2009;74m;1;1;;;;
1999,20;348;2;4;26;5;12;8,681466746;2000;348;2;4;24,5;5;75;2,111997912;2001;348;2;4;26;5;75;2,46632578;2002;348;2;4;19;4;80;0,870175577;2003;359;2;1;41;7;20;25,9110999;2005;359;2;1;40,5;7;10;28,23125051;2006;359;2;1;41;7;20;25,9110999;2007;359;2;1;41;7;1;32,06498612;2008;359;2;1;43;7;20;29,34084734;2009;74n;1;1;;;;
1999,20;349;2;4;10;3;100;;2000;349;2;4;9,5;3;100;;2001;349;2;4;;;;;2002;349;2;4;;;;;2003;360;2;1;28;5;0;11,97050459;2005;360;2;1;31;6;0;15,61291576;2006;360;2;1;31;6;10;14,05162419;2007;360;2;1;30;5;10;12,89908724;2008;360;2;1;;;;;2009;74ñ;1;1;2,5;2;0;0,021860164
1999,20;350;2;4;15;4;12;2,065907413;2000;350;2;4;15;4;0;2,34762206;2001;350;2;4;18;4;0;3,778254724;2002;350;2;4;18,5;4;0;4,058337927;2003;363;2;1;18,5;4;95;0,202916896;2005;363;2;1;12;4;20;1,049018228;2006;363;2;1;13;4;20;1,292742814;2007;363;2;1;14;4;15;1,666644964;2008;363;2;1;18;4;20;3,022603779;2009;78;1;1;10;3;20;0,651808444
1999,20;351;2;4;16;4;37;1,750345167;2000;351;2;4;14,5;4;25;1,611616648;2001;351;2;4;16;4;15;2,361576813;2002;351;2;4;18;4;15;3,211516515;2003;368;2;1;10,5;4;5;0,879139253;2005;368;2;1;14;4;0;1,960758782;2006;368;2;1;15;4;0;2,34762206;2007;368;2;1;15;4;0;2,34762206;2008;368;2;1;15;4;0;2,34762206;2009;79a;1;1;4;3;0;0,07454295
1999,20;352;2;4;38;6;12;23,37479738;2000;352;2;4;47;7;20;37,00798095;2001;352;2;4;47;7;15;39,32097976;2002;352;2;4;46;7;5;41,54813572;2003;369;2;1;11;4;5;0,992632543;2005;369;2;1;14;4;0;1,960758782;2006;369;2;1;17;4;0;3,254630428;2007;369;2;1;14;4;0;1,960758782;2008;369;2;1;;;;;2009;79b;1;1;;;;
1999,20;353;2;4;29;5;12;11,54440203;2000;353;2;4;30;5;0;14,33231915;2001;353;2;4;30;5;0;14,33231915;2002;353;2;4;31;6;0;15,61291576;2003;372;2;1;18;4;95;0,188912736;2005;372;2;1;14;4;50;0,980379391;2006;372;2;1;15;4;60;0,939048824;2007;372;2;1;15;4;60;0,939048824;2008;372;2;1;15;4;60;0,939048824;2009;79c;1;1;1,5;2;0;0,005762729
1999,20;354;2;4;36;6;12;20,29841815;2000;354;2;4;40,5;7;0;31,36805612;2001;354;2;4;41,5;7;0;33,42993469;2002;354;2;4;40;6;5;28,84896112;2003;373;2;1;16;4;100;;2005;373;2;1;;;;;2006;373;2;1;;;;;2007;373;2;1;;;;;2008;373;2;1;;;;;2009;79d;1;1;;;;
1999,20;355;2;4;36;6;12;20,29841815;2000;355;2;4;26,5;5;5;9,849752818;2001;355;2;4;23;5;5;6,805550374;2002;355;2;4;23;5;10;6,447363513;2003;376;2;1;14;4;30;1,372531147;2005;376;2;1;14;4;70;0,588227635;2006;376;2;1;14,5;4;50;1,074411098;2007;376;2;1;10,5;4;10;0,832868766;2008;376;2;1;12,5;4;0;1,458697134;2009;79e;1;1;2;2;0;0,012210074
1999,20;356;2;4;11;4;85;0,156731454;2000;356;2;4;11;4;85;0,156731454;2001;356;2;4;11;4;85;0,156731454;2002;356;2;4;11,5;4;85;0,176012138;2003;377;2;1;22;5;0;6,379008673;2005;377;2;1;22;5;0;6,379008673;2006;377;2;1;22;5;30;4,465306071;2007;377;2;1;24;5;30;5,60375806;2008;377;2;1;;;;;2009;80;1;1;17;4;0;3,254630428
1999,20;357;2;4;30;5;12;12,61244085;2000;357;2;4;18,5;4;95;0,202916896;2001;357;2;4;15;4;98;0,046952441;2002;357;2;4;15;4;98;0,046952441;2003;378;2;1;37;6;5;23,53748741;2005;378;2;1;40;6;10;27,33059474;2006;378;2;1;43;7;0;36,67605917;2007;378;2;1;42;7;0;34,49138578;2008;378;2;1;42;7;0;34,49138578;2009;80c;1;1;;;;
1999,20;358;2;4;38,5;6;12;24,18606256;2000;358;2;4;40,5;7;0;31,36805612;2001;358;2;4;41;7;40;19,43332492;2002;358;2;4;42;7;0;34,49138578;2003;379;2;1;43,5;7;60;15,11983137;2005;379;2;1;46;7;40;26,24092783;2006;379;2;1;42;7;10;31,0422472;2007;379;2;1;27;5;50;5,443264328;2008;379;2;1;29;5;60;5,247455466;2009;83;1;1;;;;
1999,20;359;2;4;39;6;5;27,00425655;2000;359;2;4;39;6;5;27,00425655;2001;359;2;4;40,5;7;0;31,36805612;2002;359;2;4;40,5;7;0;31,36805612;2003;380;2;1;11;4;100;;2005;380;2;1;11;4;100;;2006;380;2;1;10;3;100;;2007;380;2;1;10;3;100;;2008;380;2;1;8;3;100;;2009;85;1;1;;;;
1999,20;360;2;4;41;7;66;11,01221746;2000;360;2;4;25,5;5;15;7,971109815;2001;360;2;4;28;5;10;10,77345413;2002;360;2;4;26,5;5;0;10,36816086;2003;381;2;1;19;4;100;;2005;381;2;1;19;4;100;;2006;381;2;1;;;;;2007;381;2;1;;;;;2008;381;2;1;;;;;2009;90;1;1;13;4;0;1,615928517
1999,20;361;2;4;44;7;66;13,24098819;2000;361;2;4;20,5;5;40;3,183162599;2001;361;2;4;;;;;2002;361;2;4;;;;;2003;382;2;1;18,5;4;100;;2005;382;2;1;7;3;100;;2006;382;2;1;7;3;100;;2007;382;2;1;;;;;2008;382;2;1;;;;;2009;91;1;1;15;4;5;2,230240957
1999,20;362;2;4;23;5;66;2,43567066;2000;362;2;4;;;;;2001;362;2;4;;;;;2002;362;2;4;;;;;2003;383;2;1;25;5;50;4,452699867;2005;383;2;1;;;;;2006;383;2;1;;;;;2007;383;2;1;;;;;2008;383;2;1;;;;;2009;92;1;2;;;;
1999,20;363;2;4;27;5;66;3,701419743;2000;363;2;4;28;5;95;0,598525229;2001;363;2;4;20;4;95;0,24870716;2002;363;2;4;18,5;4;98;0,081166759;2003;384;2;1;17,5;4;15;2,983858529;2005;384;2;1;20;4;5;4,725436044;2006;384;2;1;;;;;2007;384;2;1;;;;;2008;384;2;1;;;;;2009;92a;1;2;9;3;100;
1999,20;364;2;4;34;6;66;6,755677142;2000;364;2;4;;;;;2001;364;2;4;;;;;2002;364;2;4;;;;;2003;385;2;1;15;4;10;2,112859854;2005;385;2;1;18;4;5;3,589341987;2006;385;2;1;19;4;0;4,350877884;2007;385;2;1;21;5;15;4,802211469;2008;385;2;1;22;5;10;5,741107806;2009;93;1;2;8;3;15;0,386824335
1999,20;365;2;4;36;6;66;7,842570649;2000;365;2;4;;;;;2001;365;2;4;;;;;2002;365;2;4;;;;;2003;386;2;1;27;5;40;6,531917194;2005;386;2;1;27;5;30;7,62057006;2006;386;2;1;27;5;20;8,709222926;2007;386;2;1;29;5;3;12,72507951;2008;386;2;1;30;5;0;14,33231915;2009;95;1;2;11;4;0;1,044876361
1999,20;366;2;4;29;5;88;1,57423664;2000;366;2;4;33;6;20;14,7041988;2001;366;2;4;;;;;2002;366;2;4;;;;;2003;388;2;1;14;4;15;1,666644964;2005;388;2;1;17;4;0;3,254630428;2006;388;2;1;21;5;0;5,649660552;2007;388;2;1;21;5;0;5,649660552;2008;388;2;1;21;5;0;5,649660552;2009;96;1;2;5;3;5;0,126784252
1999,20;367;2;4;41;7;12;28,50220989;2000;367;2;4;32;6;30;11,87324636;2001;367;2;4;33;6;20;14,7041988;2002;367;2;4;32,5;6;20;14,12978504;2003;389;2;1;15;4;50;1,17381103;2005;389;2;1;16;4;0;2,778325663;2006;389;2;1;16;4;0;2,778325663;2007;389;2;1;18;4;40;2,266952834;2008;389;2;1;20;4;30;3,481900243;2009;96a;1;2;6;3;0;0,214785401
1999,20;368;2;4;13;4;12;1,422017095;2000;368;2;4;7;3;0;0,321170672;2001;368;2;4;9;3;0;0,618875008;2002;368;2;4;10,5;4;10;0,832868766;2003;390;2;1;31;6;5;14,83226998;2005;390;2;1;;;;;2006;390;2;1;;;;;2007;390;2;1;;;;;2008;390;2;1;;;;;2009;96b;1;2;5;3;10;0,120111397
1999,20;369;2;4;13;4;90;0,161592852;2000;369;2;4;9;3;50;0,309437504;2001;369;2;4;9;3;0;0,618875008;2002;369;2;4;10;3;0;0,814760556;2003;391;2;1;30;5;15;12,18247128;2005;391;2;1;30;5;40;8,599391491;2006;391;2;1;18,5;4;0;4,058337927;2007;391;2;1;18;4;0;3,778254724;2008;391;2;1;19;4;0;4,350877884;2009;96c;1;2;;;;
1999,20;370;2;4;19;4;12;3,828772538;2000;370;2;4;21;5;;5,649660552;2001;370;2;4;20;4;0;4,974143204;2002;370;2;4;;;;;2003;392;2;1;39;6;75;7,106383303;2005;392;2;1;26;5;30;6,905712184;2006;392;2;1;28;5;0;11,97050459;2007;392;2;1;;;;;2008;392;2;1;;;;;2009;96d;1;2;;;;
1999,20;371;2;4;34;6;66;6,755677142;2000;371;2;4;38;6;50;13,28113488;2001;371;2;4;;;;;2002;371;2;4;;;;;2003;394;2;1;13;4;75;0,403982129;2005;394;2;1;14;4;15;1,666644964;2006;394;2;1;12;4;20;1,049018228;2007;394;2;1;12;4;40;0,786763671;2008;394;2;1;14;4;40;1,176455269;2009;96e;1;2;;;;
1999,20;372;2;4;21,5;5;18;4,926156767;2000;372;2;4;21,5;5;18;4,926156767;2001;372;2;4;14;4;0;1,960758782;2002;372;2;4;18;4;95;0,188912736;2003;395;2;1;17;4;100;;2005;395;2;1;11;4;100;;2006;395;2;1;8;3;100;;2007;395;2;1;8;3;100;;2008;395;2;1;8;3;100;;2009;97;1;2;12;4;100;
1999,20;373;2;4;16;4;100;;2000;373;2;4;16;4;100;;2001;373;2;4;16;4;100;;2002;373;2;4;16;4;100;;2003;396;2;1;22;5;15;5,422157372;2005;396;2;1;16;4;0;2,778325663;2006;396;2;1;18,5;4;0;4,058337927;2007;396;2;1;21;5;0;5,649660552;2008;396;2;1;24;5;0;8,005368657;2009;98;1;2;;;;
1999,20;374;2;4;19,5;4;100;;2000;374;2;4;;;;;2001;374;2;4;;;;;2002;374;2;4;;;;;2003;397;2;1;21,5;5;30;4,205255777;2005;397;2;1;23,5;5;20;6,061876766;2006;397;2;1;24;5;60;3,202147463;2007;397;2;1;31;6;60;6,245166306;2008;397;2;1;32;6;20;13,56942441;2009;98a;1;2;3;2;0;0,035181672
1999,20;375;2;4;37;6;66;8,423942863;2000;375;2;4;29;5;90;1,311863866;2001;375;2;4;29;5;90;1,311863866;2002;375;2;4;;;;;2003;399;2;1;17;4;70;0,976389129;2005;399;2;1;19;4;50;2,175438942;2006;399;2;1;19;4;40;2,610526731;2007;399;2;1;20;4;50;2,487071602;2008;399;2;1;25;5;60;3,562159894;2009;98b;1;2;3;2;0;0,035181672
1999,20;376;2;4;28;5;88;1,436460551;2000;376;2;4;28;5;95;0,598525229;2001;376;2;4;11;4;40;0,626925817;2002;376;2;4;16;4;98;0,055566513;2003;401;2;1;15;4;40;1,408573236;2005;401;2;1;16;4;10;2,500493096;2006;401;2;1;16;4;0;2,778325663;2007;401;2;1;18;4;0;3,778254724;2008;401;2;1;;;;;2009;103a;1;2;5;3;0;0,133457107
1999,20;377;2;4;20;4;88;0,596897185;2000;377;2;4;23;5;40;4,298242342;2001;377;2;4;24;5;30;5,60375806;2002;377;2;4;22,5;5;0;6,764354629;2003;402;2;1;20,5;5;0;5,305270999;2005;402;2;1;25;5;0;8,905399734;2006;402;2;1;26,5;5;0;10,36816086;2007;402;2;1;25,5;5;0;9,377776254;2008;402;2;1;29;5;0;13,11863866;2009;103b;1;2;2;2;0;0,012210074
1999,20;378;2;4;38;6;37;16,73422994;2000;378;2;4;39;6;45;15,63404327;2001;378;2;4;44;7;25;29,20806219;2002;378;2;4;39;6;15;24,16170323;2003;403;2;1;36,5;6;0;23,91191575;2005;403;2;1;41,5;7;0;33,42993469;2006;403;2;1;;;;;2007;403;2;1;;;;;2008;403;2;1;;;;;2009;103c;1;2;;;;
1999,20;379;2;4;39;6;50;14,21276661;2000;379;2;4;39;6;50;14,21276661;2001;379;2;4;43;7;30;25,67324142;2002;379;2;4;41;7;45;17,81388118;2003;404;2;1;22;5;0;6,379008673;2005;404;2;1;23,5;5;0;7,577345957;2006;404;2;1;25,5;5;0;9,377776254;2007;404;2;1;26;5;0;9,86530312;2008;404;2;1;27,5;5;0;11,42058437;2009;103d;1;2;6;3;0;0,214785401
1999,20;380;2;4;17;4;90;0,325463043;2000;380;2;4;17;4;90;0,325463043;2001;380;2;4;12;4;100;;2002;380;2;4;12;4;100;;2003;405;2;1;18;4;0;3,778254724;2005;405;2;1;19;4;0;4,350877884;2006;405;2;1;19;4;0;4,350877884;2007;405;2;1;19;4;0;4,350877884;2008;405;2;1;19;4;0;4,350877884;2009;103e;1;2;;;;
1999,20;381;2;4;15;4;80;0,469524412;2000;381;2;4;15;4;80;0,469524412;2001;381;2;4;17;4;80;0,650926086;2002;381;2;4;19;4;95;0,217543894;2003;406;2;1;21;5;30;3,954762386;2005;406;2;1;23,5;5;0;7,577345957;2006;406;2;1;24,5;5;0;8,447991648;2007;406;2;1;;;;;2008;406;2;1;;;;;2009;103f;1;2;;;;
